lat,lon,elevation,slope,susceptibility,is_ner
30.749600849266887,69.49996933185628,1638,13.759140014648438,0.8172642,0
31.250052294049873,69.49996933185628,1957,12.115326881408691,0.9332717,0
31.74969525507715,69.49996933185628,1204,24.342042922973633,0.9302694,0
32.49996818037377,69.49996933185628,2423,21.81365203857422,0.69789404,0
32.749789660887416,69.49996933185628,2405,13.128183364868164,0.8659134,0
32.99961114140105,69.49996933185628,2070,11.93243408203125,0.94950706,0
33.2502411056704,69.49996933185628,2190,13.686502456665039,0.7389188,0
33.500062586184036,69.49996933185628,2785,32.96308135986328,0.3533773,0
33.99970554721131,69.49996933185628,3245,12.782341957092285,0.59227407,0
34.25033551148066,69.49996933185628,3196,31.45323944091797,0.50160915,0
34.5001569919943,69.49996933185628,2107,28.69873809814453,0.9115519,0
34.749978472507934,69.49996933185628,2098,14.72482967376709,0.88207394,0
34.99979995302158,69.49996933185628,1939,31.02330780029297,0.74822974,0
35.24962143353522,69.49996933185628,2263,31.89611053466797,0.8671369,0
26.5002102292679,69.74979081236992,65,8.437920570373535,0.026963187,0
27.249674670808815,69.74979081236992,79,7.582943916320801,0.025182933,0
29.000042001915705,69.74979081236992,386,17.035057067871094,0.13072482,0
29.249863482429344,69.74979081236992,710,15.912303924560547,0.50563645,0
29.499684962942982,69.74979081236992,635,6.460468769073486,0.047713898,0
30.249957888239607,69.74979081236992,1519,8.32027816772461,0.839184,0
30.499779368753245,69.74979081236992,1405,17.00838851928711,0.58055174,0
31.00023081353623,69.74979081236992,1895,8.679137229919434,0.8800851,0
31.250052294049873,69.74979081236992,1755,5.963290214538574,0.90310097,0
31.49987377456351,69.74979081236992,2021,7.00388240814209,0.96919876,0
31.74969525507715,69.74979081236992,1331,5.905032634735107,0.8101424,0
32.00032521934649,69.74979081236992,926,6.10389518737793,0.51166147,0
32.49996818037377,69.74979081236992,2021,6.450263023376465,0.9968098,0
32.749789660887416,69.74979081236992,3042,22.200836181640625,0.7223745,0
32.99961114140105,69.74979081236992,1417,8.68150520324707,0.9629657,0
33.500062586184036,69.74979081236992,1754,10.79694938659668,0.7646566,0
33.749884066697675,69.74979081236992,2413,13.734590530395508,0.89098805,0
33.99970554721131,69.74979081236992,2720,24.690065383911133,0.47746417,0
34.25033551148066,69.74979081236992,1884,46.696868896484375,0.8683117,0
34.749978472507934,69.74979081236992,2230,13.659029960632324,0.89160097,0
34.99979995302158,69.74979081236992,2987,36.545345306396484,0.32252342,0
35.24962143353522,69.74979081236992,2490,29.00827407836914,0.8672633,0
25.50011582345764,69.99961229288354,46,6.295116901397705,0.007957623,0
27.500304635078166,69.99961229288354,97,7.347304821014404,0.02577315,0
29.75031492721233,69.99961229288354,595,12.585794448852539,0.09769406,0
30.000136407725968,69.99961229288354,1691,12.811108589172363,0.8587576,0
30.749600849266887,69.99961229288354,1981,24.89779281616211,0.91561127,0
31.00023081353623,69.99961229288354,1716,28.054401397705078,0.8885133,0
31.250052294049873,69.99961229288354,1844,18.15326499938965,0.90112513,0
31.49987377456351,69.99961229288354,1742,34.1696662902832,0.35538116,0
31.74969525507715,69.99961229288354,1067,56.857242584228516,0.15850876,0
32.00032521934649,69.99961229288354,752,26.004444122314453,0.106874265,0
32.25014669986014,69.99961229288354,899,13.362174987792969,0.18824519,0
32.49996818037377,69.99961229288354,1231,11.357768058776855,0.86273015,0
32.99961114140105,69.99961229288354,1028,7.888214111328125,0.1553169,0
33.2502411056704,69.99961229288354,1304,6.874913692474365,0.64679724,0
33.749884066697675,69.99961229288354,2053,20.78876495361328,0.9175774,0
33.99970554721131,69.99961229288354,3265,38.042686462402344,0.18801695,0
34.749978472507934,69.99961229288354,1951,28.185482025146484,0.8655119,0
34.99979995302158,69.99961229288354,2045,24.187646865844727,0.64899844,0
35.24962143353522,69.99961229288354,4582,24.30535316467285,0.0040450008,0
22.000189644999573,70.2502422571529,191,14.682138442993164,0.0041665966,0
25.50011582345764,70.2502422571529,99,6.596702575683594,0.012241852,0
30.000136407725968,70.2502422571529,442,19.15768814086914,0.08329815,0
31.00023081353623,70.2502422571529,723,13.165722846984863,0.41683555,0
31.250052294049873,70.2502422571529,658,42.733001708984375,0.45059866,0
31.49987377456351,70.2502422571529,601,22.588077545166016,0.10906301,0
32.49996818037377,70.2502422571529,860,14.769383430480957,0.27851993,0
32.749789660887416,70.2502422571529,1097,26.305269241333008,0.4019994,0
33.2502411056704,70.2502422571529,1057,23.856163024902344,0.1920897,0
33.99970554721131,70.2502422571529,3355,35.4633674621582,0.29417184,0
34.99979995302158,70.2502422571529,2602,35.97050094604492,0.45608157,0
35.24962143353522,70.2502422571529,2716,28.23436164855957,0.47909093,0
21.499738200216584,70.50006373766655,615,12.343518257141113,0.010823226,0
25.250294342943995,70.50006373766655,119,6.922789096832275,0.0058676605,0
26.25038874875426,70.50006373766655,150,7.699680328369141,0.03723037,0
30.499779368753245,70.50006373766655,587,24.595266342163086,0.15133195,0
33.749884066697675,70.50006373766655,1683,15.018646240234375,0.90228504,0
33.99970554721131,70.50006373766655,2509,27.681320190429688,0.6655599,0
34.5001569919943,70.50006373766655,691,5.795516490936279,0.03662063,0
34.749978472507934,70.50006373766655,2906,31.022674560546875,0.22313148,0
34.99979995302158,70.50006373766655,1790,25.08897590637207,0.5663011,0
35.24962143353522,70.50006373766655,4149,10.674222946166992,0.11065335,0
21.000095239189307,70.74988521818017,143,6.49233341217041,0.013941742,0
26.25038874875426,70.74988521818017,192,5.9490647315979,0.010622791,0
27.999947596105443,70.74988521818017,126,5.250341415405273,0.018822001,0
33.2502411056704,70.74988521818017,1038,29.251554489135742,0.37343004,0
33.500062586184036,70.74988521818017,997,13.209492683410645,0.08494486,0
33.749884066697675,70.74988521818017,2234,22.036527633666992,0.7833267,0
33.99970554721131,70.74988521818017,2310,37.17460632324219,0.6573054,0
34.5001569919943,70.74988521818017,1487,34.98331832885742,0.9448938,0
34.749978472507934,70.74988521818017,1742,21.510129928588867,0.8224972,0
34.99979995302158,70.74988521818017,1496,21.179861068725586,0.84126174,0
35.24962143353522,70.74988521818017,3817,28.172483444213867,0.09001963,0
21.000095239189307,70.99970669869381,165,5.114994049072266,0.0017532035,0
25.250294342943995,70.99970669869381,152,13.292792320251465,0.003974066,0
33.2502411056704,70.99970669869381,942,11.360298156738281,0.028134767,0
33.749884066697675,70.99970669869381,1717,5.395359992980957,0.7913365,0
34.5001569919943,70.99970669869381,1309,13.386653900146484,0.7947649,0
34.749978472507934,70.99970669869381,1034,34.781089782714844,0.5685648,0
34.99979995302158,70.99970669869381,2713,27.177352905273438,0.38939628,0
35.24962143353522,70.99970669869381,2377,45.06443786621094,0.59807324,0
25.50011582345764,71.25033666296315,184,5.223142147064209,0.0015227717,0
33.500062586184036,71.25033666296315,1000,30.226778030395508,0.28357142,0
33.749884066697675,71.25033666296315,1864,32.89302062988281,0.91914326,0
33.99970554721131,71.25033666296315,858,9.386399269104004,0.061504934,0
34.25033551148066,71.25033666296315,806,16.975967407226562,0.037520792,0
34.749978472507934,71.25033666296315,1569,20.030292510986328,0.49966797,0
34.99979995302158,71.25033666296315,1241,27.022058486938477,0.7182379,0
35.24962143353522,71.25033666296315,2496,35.41759490966797,0.7726286,0
34.25033551148066,71.5001581434768,381,7.036942005157471,0.01009498,0
34.5001569919943,71.5001581434768,647,39.83210372924805,0.21296799,0
34.749978472507934,71.5001581434768,1090,13.569866180419922,0.13814613,0
34.99979995302158,71.5001581434768,3163,25.489839553833008,0.1415017,0
35.24962143353522,71.5001581434768,1768,33.455265045166016,0.88549477,0
32.749789660887416,71.74997962399044,625,24.824647903442383,0.014696072,0
32.99961114140105,71.74997962399044,262,11.00621223449707,0.0019302627,0
33.2502411056704,71.74997962399044,375,7.25629186630249,0.012693358,0
33.500062586184036,71.74997962399044,469,10.79694938659668,0.002973979,0
33.749884066697675,71.74997962399044,807,8.984389305114746,0.014673228,0
34.749978472507934,71.74997962399044,745,15.171191215515137,0.06645435,0
34.99979995302158,71.74997962399044,2246,30.454843521118164,0.7424694,0
35.24962143353522,71.74997962399044,3786,31.6004581451416,0.14766419,0
26.25038874875426,71.99980110450409,195,7.215914249420166,0.0054476443,0
32.49996818037377,71.99980110450409,918,8.847798347473145,0.011618873,0
32.99961114140105,71.99980110450409,287,6.9439263343811035,0.0016661191,0
34.99979995302158,71.99980110450409,1502,26.519994735717773,0.8090383,0
35.24962143353522,71.99980110450409,1580,10.746920585632324,0.81467426,0
32.49996818037377,72.24962258501773,715,18.361391067504883,0.07912834,0
33.99970554721131,72.24962258501773,317,6.72201681137085,0.011125077,0
34.25033551148066,72.24962258501773,714,43.719390869140625,0.36945367,0
34.749978472507934,72.24962258501773,1028,19.329713821411133,0.12015452,0
34.99979995302158,72.24962258501773,1909,23.750139236450195,0.8589559,0
35.24962143353522,72.24962258501773,3261,33.70582962036133,0.5177217,0
26.5002102292679,72.50025254928707,330,6.201566696166992,0.010643067,0
32.749789660887416,72.50025254928707,569,14.250046730041504,0.0057008853,0
33.749884066697675,72.50025254928707,379,11.740334510803223,0.007821819,0
34.25033551148066,72.50025254928707,515,22.933609008789062,0.054245263,0
34.5001569919943,72.50025254928707,725,12.266725540161133,0.034164462,0
34.749978472507934,72.50025254928707,2151,41.06985855102539,0.8439413,0
34.99979995302158,72.50025254928707,1950,23.942108154296875,0.74123096,0
35.24962143353522,72.50025254928707,2518,25.478178024291992,0.5727936,0
24.250199937133736,72.75007402980071,573,26.839479446411133,0.051865254,0
32.749789660887416,72.75007402980071,718,10.111007690429688,0.010160662,0
33.99970554721131,72.75007402980071,715,16.92824935913086,0.07998866,0
34.25033551148066,72.75007402980071,1280,20.878360748291016,0.8101231,0
34.5001569919943,72.75007402980071,1748,57.05466079711914,0.9062948,0
34.749978472507934,72.75007402980071,1450,17.501585006713867,0.5616622,0
34.99979995302158,72.75007402980071,1407,18.64971351623535,0.7917471,0
35.24962143353522,72.75007402980071,4258,12.199424743652344,0.18827784,0
20.750273758675668,72.99989551031433,6,5.784081935882568,0.31243742,0
24.99966437867465,72.99989551031433,330,5.3118896484375,0.0030606382,0
28.50039904088843,72.99989551031433,170,5.042994499206543,0.008524415,0
32.749789660887416,72.99989551031433,765,11.883074760437012,0.058141816,0
33.2502411056704,72.99989551031433,455,9.334945678710938,0.015567804,0
33.500062586184036,72.99989551031433,450,12.699251174926758,0.0145633565,0
33.749884066697675,72.99989551031433,984,14.963982582092285,0.38629472,0
34.25033551148066,72.99989551031433,630,24.661964416503906,0.029757416,0
34.749978472507934,72.99989551031433,1462,27.260766983032227,0.8353316,0
34.99979995302158,72.99989551031433,2344,43.53510665893555,0.5699845,0
35.24962143353522,72.99989551031433,3202,31.591949462890625,0.5287142,0
17.2503475802176,73.24971699082798,98,6.287289619445801,0.09833306,0
18.99990642756878,73.24971699082798,329,33.53031921386719,0.52814215,0
19.500357872351763,73.24971699082798,513,31.41700553894043,0.5637185,0
19.750179352865402,73.24971699082798,139,16.36587142944336,0.6568559,0
20.00000083337904,73.24971699082798,373,7.314301013946533,0.39420885,0
20.24982231389268,73.24971699082798,410,15.822793960571289,0.20718211,0
24.250199937133736,73.24971699082798,434,6.353019714355469,0.016101288,0
24.500021417647375,73.24971699082798,530,11.986802101135254,0.006285889,0
24.99966437867465,73.24971699082798,393,7.572154521942139,0.020137452,0
28.750220521402067,73.24971699082798,189,9.036642074584961,0.0025387516,0
32.749789660887416,73.24971699082798,513,12.164193153381348,0.0023197797,0
32.99961114140105,73.24971699082798,527,7.459455966949463,0.013769718,0
33.2502411056704,73.24971699082798,498,6.1944193840026855,0.005079047,0
33.749884066697675,73.24971699082798,705,14.691319465637207,0.022369472,0
34.25033551148066,73.24971699082798,1305,7.240108966827393,0.5026573,0
34.5001569919943,73.24971699082798,1100,14.46308708190918,0.31990787,0
34.749978472507934,73.24971699082798,2837,49.0773811340332,0.18428348,0
